number,alley,column,level,storage,buildings,X,Y
32086,"FB6","011","10","04","FLO",111.0,20.0
32087,"FB6","011","20","01","FLO",111.0,20.0
32088,"FB6","011","20","02","FLO",111.0,20.0
32089,"FB6","011","20","03","FLO",111.0,20.0
32090,"FB6","011","20","04","FLO",111.0,20.0
32091,"FB6","011","30","01","FLO",111.0,20.0
32092,"FB6","011","30","02","FLO",111.0,20.0
32093,"FB6","011","30","03","FLO",111.0,20.0
32094,"FB6","011","30","04","FLO",111.0,20.0
32095,"FB6","011","40","01","FLO",111.0,20.0
32096,"FB6","011","40","02","FLO",111.0,20.0
32097,"FB6","011","40","03","FLO",111.0,20.0
32098,"FB6","011","40","04","FLO",111.0,20.0
32099,"FB6","011","50","01","FLO",111.0,20.0
32100,"FB6","011","50","02","FLO",111.0,20.0
32101,"FB6","011","50","03","FLO",111.0,20.0
32102,"FB6","011","50","04","FLO",111.0,20.0
32103,"FB6","011","60","01","FLO",111.0,20.0
32104,"FB6","011","60","02","FLO",111.0,20.0
32105,"FB6","011","60","03","FLO",111.0,20.0
32106,"FB6","011","60","04","FLO",111.0,20.0
32107,"FB6","011","70","01","FLO",111.0,20.0
32108,"FB6","011","70","02","FLO",111.0,20.0
32109,"FB6","011","70","03","FLO",111.0,20.0
32110,"FB6","011","70","04","FLO",111.0,20.0
32111,"FB6","011","80","01","FLO",111.0,20.0
32112,"FB6","011","80","02","FLO",111.0,20.0
32113,"FB6","011","80","03","FLO",111.0,20.0
32114,"FB6","011","80","04","FLO",111.0,20.0
32119,"FB6","012","10","01","FLO",114.6,20.0
32120,"FB6","012","10","02","FLO",114.6,20.0
32121,"FB6","012","10","03","FLO",114.6,20.0
32122,"FB6","012","10","04","FLO",114.6,20.0
32123,"FB6","012","20","01","FLO",114.6,20.0
32124,"FB6","012","20","02","FLO",114.6,20.0
32125,"FB6","012","20","03","FLO",114.6,20.0
32126,"FB6","012","20","04","FLO",114.6,20.0
32127,"FB6","012","30","01","FLO",114.6,20.0
32128,"FB6","012","30","02","FLO",114.6,20.0
32129,"FB6","012","30","03","FLO",114.6,20.0
32130,"FB6","012","30","04","FLO",114.6,20.0
32131,"FB6","012","40","01","FLO",114.6,20.0
32132,"FB6","012","40","02","FLO",114.6,20.0
32133,"FB6","012","40","03","FLO",114.6,20.0
32134,"FB6","012","40","04","FLO",114.6,20.0
32135,"FB6","012","50","01","FLO",114.6,20.0
32136,"FB6","012","50","02","FLO",114.6,20.0
32137,"FB6","012","50","03","FLO",114.6,20.0
32138,"FB6","012","50","04","FLO",114.6,20.0
32139,"FB6","012","60","01","FLO",114.6,20.0
32140,"FB6","012","60","02","FLO",114.6,20.0
32141,"FB6","012","60","03","FLO",114.6,20.0
32142,"FB6","012","60","04","FLO",114.6,20.0
32143,"FB6","012","70","01","FLO",114.6,20.0
32144,"FB6","012","70","02","FLO",114.6,20.0
32145,"FB6","012","70","03","FLO",114.6,20.0
32146,"FB6","012","70","04","FLO",114.6,20.0
32147,"FB6","012","80","01","FLO",114.6,20.0
32148,"FB6","012","80","02","FLO",114.6,20.0
32149,"FB6","012","80","03","FLO",114.6,20.0
32150,"FB6","012","80","04","FLO",114.6,20.0
32155,"FB6","013","10","01","FLO",118.2,20.0
32156,"FB6","013","10","02","FLO",118.2,20.0
32157,"FB6","013","10","03","FLO",118.2,20.0
32158,"FB6","013","10","04","FLO",118.2,20.0
32159,"FB6","013","20","01","FLO",118.2,20.0
32160,"FB6","013","20","02","FLO",118.2,20.0
32161,"FB6","013","20","03","FLO",118.2,20.0
32162,"FB6","013","20","04","FLO",118.2,20.0
32163,"FB6","013","30","01","FLO",118.2,20.0
32164,"FB6","013","30","02","FLO",118.2,20.0
32165,"FB6","013","30","03","FLO",118.2,20.0
32166,"FB6","013","30","04","FLO",118.2,20.0
32167,"FB6","013","40","01","FLO",118.2,20.0
32168,"FB6","013","40","02","FLO",118.2,20.0
32169,"FB6","013","40","03","FLO",118.2,20.0
32170,"FB6","013","40","04","FLO",118.2,20.0
32171,"FB6","013","50","01","FLO",118.2,20.0
32172,"FB6","013","50","02","FLO",118.2,20.0
32173,"FB6","013","50","03","FLO",118.2,20.0
32174,"FB6","013","50","04","FLO",118.2,20.0
32175,"FB6","013","60","01","FLO",118.2,20.0
32176,"FB6","013","60","02","FLO",118.2,20.0
32177,"FB6","013","60","03","FLO",118.2,20.0
32178,"FB6","013","60","04","FLO",118.2,20.0
32179,"FB6","013","70","01","FLO",118.2,20.0
32180,"FB6","013","70","02","FLO",118.2,20.0
32181,"FB6","013","70","03","FLO",118.2,20.0
32182,"FB6","013","70","04","FLO",118.2,20.0
32183,"FB6","013","80","01","FLO",118.2,20.0
32184,"FB6","013","80","02","FLO",118.2,20.0
32185,"FB6","013","80","03","FLO",118.2,20.0
32186,"FB6","013","80","04","FLO",118.2,20.0
25313,"FB5","014","20","01","FLO",121.8,20.0
25314,"FB5","014","20","02","FLO",121.8,20.0
25315,"FB5","014","20","03","FLO",121.8,20.0
25316,"FB5","014","20","04","FLO",121.8,20.0
25317,"FB5","014","30","01","FLO",121.8,20.0
25318,"FB5","014","30","02","FLO",121.8,20.0
25319,"FB5","014","30","03","FLO",121.8,20.0
25320,"FB5","014","30","04","FLO",121.8,20.0
25321,"FB5","014","40","01","FLO",121.8,20.0
25322,"FB5","014","40","02","FLO",121.8,20.0
25323,"FB5","014","40","03","FLO",121.8,20.0
25324,"FB5","014","40","04","FLO",121.8,20.0
25369,"FB6","014","20","01","FLO",121.8,20.0
25370,"FB6","014","20","02","FLO",121.8,20.0
25371,"FB6","014","20","03","FLO",121.8,20.0
